00002978,ウェスティンホテル横浜,神奈川県／みなとみらい,373 ,220-0012,神奈川県,横浜市西区みなとみらい4-2-8,35.457615,139.627039,横浜,
00000031,ヨコハマ グランド インターコンチネンタル ホテル,神奈川県／横浜・みなとみらい,594 ,220-8522,神奈川県,横浜市西区みなとみらい1-1-1,35.457607,139.637166,横浜,
00003016,三井ガーデンホテル横浜みなとみらいプレミア,神奈川県／横浜市,364 ,220-0012,神奈川県,横浜市西区みなとみらい三丁目3番3号,35.457016,139.629187,横浜,
00003035,ヒルトン横浜,神奈川県／横浜市,339 ,220-0012,神奈川県,横浜市西区みなとみらい6-2-13,35.464204,139.629456,横浜,
00000145,ホテルニューグランド,神奈川県／横浜・山下町,238 ,231-8520,神奈川県,横浜市中区山下町10番地,35.444816,139.649561,横浜,
00000218,箱根ホテル 富士屋ホテルレイクビューアネックス,神奈川県／芦ノ湖,48 ,250-0521,神奈川県,足柄下郡箱根町箱根65,35.19064,139.026022,箱根,
00001254,ハイアット リージェンシー 箱根 リゾート＆スパ,神奈川県／箱根,80 ,250-0408,神奈川県,足柄下郡箱根町強羅1320番地,35.249851,139.037336,箱根,
00000224,小田急 箱根ハイランドホテル,神奈川県／箱根仙石原,74 ,250-0631,神奈川県,足柄下郡箱根町仙石原品の木940,35.267671,139.015456,箱根,
00000674,ザ・プリンス 箱根芦ノ湖,神奈川県／芦ノ湖,135 ,250-0592,神奈川県,足柄下郡箱根町元箱根144,35.21375,139.008135,箱根,
00000770,ヒルトン小田原リゾート＆スパ,神奈川県／小田原・根府川,163 ,250-0024,神奈川県,小田原市根府川583-1,35.206783,139.131661,箱根,
00000037,横浜ベイシェラトン ホテル＆タワーズ,神奈川県／横浜駅西口,348 ,220-8501,神奈川県,横浜市西区北幸1-3-23,35.466837,139.620204,箱根,
00001309,新横浜プリンスホテル,神奈川県／新横浜,875 ,222-8533,神奈川県,横浜市港北区新横浜3-4,35.509809,139.619625,箱根,
00001429,箱根翡翠,神奈川県／箱根仙石原,70 ,250-0631,神奈川県,足柄下郡箱根町仙石原837,35.268249,139.009475,箱根,
00000671,箱根仙石原プリンスホテル,神奈川県／箱根仙石原,100 ,250-0631,神奈川県,足柄下郡箱根町仙石原1246,35.260333,138.995206,箱根,
00002998,THE HOTEL SANRAKU KANAZAWA（ザ ホテル山楽 金沢）,石川県／金沢,215 ,920-0902,石川県,金沢市尾張町1丁目1番1号,36.570367,136.659035,北陸,
00002785,ハイアット セントリック 金沢,石川県／金沢,253 ,920-0031,石川県,金沢市広岡1-5-2,36.580161,136.647699,北陸,
00000173,ホテル日航金沢,石川県／金沢,251 ,920-0853,石川県,金沢市本町2-15-1,36.57623,136.649381,北陸,
00002106,金沢　彩の庭ホテル,石川県／金沢,58 ,920-0043,石川県,金沢市長田2丁目4番8号,36.575807,136.637463,北陸,
00000710,ANAクラウンプラザホテル金沢,石川県／金沢,249 ,920-8518,石川県,金沢市昭和町16-3,36.576643,136.648574,北陸,
00000541,金沢東急ホテル,石川県／金沢,227 ,920-0961,石川県,金沢市香林坊2-1-1,36.562417,136.653127,北陸,
00001415,当間高原リゾート　ベルナティオ,新潟県／十日町,143 ,949-8556,新潟県,十日町市珠川,37.048492,138.73846,北陸,
00000669,ホテルオークラ新潟,新潟県／新潟,265 ,951-8053,新潟県,新潟市中央区川端町6-53,37.919885,139.051057,北陸,
00000740,ホテル日航新潟,新潟県／新潟駅周辺,203 ,950-0078,新潟県,新潟市中央区万代島5-1,37.925347,139.059533,北陸,
00000400,ANAクラウンプラザホテル新潟,新潟県／新潟駅周辺,182 ,950-8531,新潟県,新潟市中央区万代5-11-20,37.918743,139.059191,北陸,
00002176,ホテルニューオータニ長岡,新潟県／長岡,179 ,940-0048,新潟県,長岡市台町2-8-35,37.447254,138.855671,北陸,
00000917,苗場プリンスホテル,新潟県／苗場スキー場,1216 ,949-6292,新潟県,南魚沼郡湯沢町三国,36.79207,138.784632,北陸,
00003164,メルキュール富山砺波リゾート&スパ,富山県／砺波市,249 ,939-1438,富山県,砺波市安川字天皇330番地,36.614562,137.016999,北陸,
00000512,富山エクセルホテル東急,富山県／富山市,210 ,930-0002,富山県,富山市新富町1-2-3,36.699637,137.212607,北陸,
00003058,ダブルツリーbyヒルトン富山,富山県／富山市,201 ,930-0002,富山県,富山市新富町1丁目1番10号,36.699942,137.211805,北陸,
00000748,ANAクラウンプラザホテル富山,富山県／富山市,252 ,930-0084,富山県,富山市大手町2番3号,36.691576,137.212014,北陸,
00002420,ホテルニューオータニ高岡,富山県／富山県高岡市,80 ,933-0035,富山県,高岡市新横町1番地,36.744461,137.016476,北陸,
00000194,名古屋マリオットアソシアホテル,愛知県／JR名古屋駅上,769 ,450-6002,愛知県,名古屋市中村区名駅1-1-4,35.170305,136.882948,名古屋,
00003086,ザ　ロイヤルパークホテル　アイコニック　名古屋,愛知県／名古屋市,246 ,460-0008,愛知県,名古屋市中区栄4-1-1 中日ビル24階,35.168483,136.909594,名古屋,
00002368,名古屋JRゲートタワーホテル,愛知県／JR名古屋駅直結,350 ,450-6660,愛知県,名古屋市中村区名駅1-1-3,35.17205,136.88276,名古屋,
00002473,名古屋プリンスホテル スカイタワー,愛知県／名古屋駅から1駅ささしまライブ駅直結,170 ,453-6131,愛知県,愛知県名古屋市中村区平池町グローバルゲート31階,35.161348,136.883925,名古屋,
00003025,TIAD.AUTOGRAPH COLLECTION（マリオットグループ）,愛知県／名古屋市,150 ,460-0008,愛知県,名古屋市中区栄5-15-19,35.163888,136.909775,名古屋,
00002942,ホテルインディゴ犬山有楽苑,愛知県／犬山市,156 ,484-0082,愛知県,犬山市大字犬山北古券103番地1,35.388742,136.941485,名古屋,
00000191,ANAクラウンプラザホテルグランコート名古屋,愛知県／名古屋・金山,245 ,460-0023,愛知県,名古屋市中区金山町一丁目1番1号,35.142917,136.899738,名古屋,
00002216,ストリングスホテル 名古屋,愛知県／名古屋・名古屋駅から徒歩15分,126 ,453-0872,愛知県,名古屋市中村区平池町4-60-7,35.163203,136.884175,名古屋,
00000059,名古屋東急ホテル,愛知県／名古屋・栄,564 ,460-0008,愛知県,名古屋市中区栄4丁目6番8号,35.168573,136.913648,名古屋,
00000068,ヒルトン名古屋,愛知県／名古屋・伏見,460 ,460-0008,愛知県,名古屋市中区栄1－3－3,35.167476,136.894496,名古屋,
